tanggal;pm25;pm10;co;o3;so2;no2
24/02/2021;24.125838744588748;17.0;1402.8958333333333;73.02083333333333;40.863559446733376;11.9375
25/02/2021;20.857972582972582;21.609562570998737;1671.4955066936989;67.8052570093458;34.01850353148911;14.157015183748385
26/02/2021;26.448917748917747;34.26618771299622;2552.681672512926;55.47832700545172;42.0707646654895;16.769115254661497
27/02/2021;26.448917748917747;34.26618771299622;2293.272658278089;60.18666033878505;46.872106140867174;16.769115254661497
28/02/2021;26.448917748917747;34.26618771299622;2484.119172512926;58.3046972352025;46.83043947420051;16.769115254661497
01/03/2021;24.29205447330447;28.85941289797673;3167.074346720731;56.8671972352025;42.623871885422794;17.086425353522714
02/03/2021;26.448917748917747;36.805156427496854;2076.549020081097;56.66577102803739;41.81695114773396;16.769115254661497
03/03/2021;26.448917748917747;34.26618771299622;2891.597549398211;56.66577102803739;41.81695114773396;16.769115254661497
04/03/2021;26.448917748917747;34.26618771299622;2108.51895475317;56.66577102803739;41.81695114773396;16.769115254661497
05/03/2021;24.99825937950938;32.213579564643396;1643.6067813928046;56.66577102803739;39.31518540317834;14.966266737579778
06/03/2021;29.479166666666668;40.916666666666664;1159.0487746991055;56.66577102803739;41.81695114773396;13.395833333333334
07/03/2021;25.95407647907648;35.234712244020756;1364.7486658192272;56.66577102803739;41.81695114773396;16.270833333333332
08/03/2021;17.720652958152957;16.980515642749683;1189.2138618030078;57.17273413161994;41.81695114773396;18.4375
09/03/2021;19.87074314574315;18.125;557.7916666666666;56.66577102803739;41.81695114773396;19.354166666666668
10/03/2021;19.866486291486293;15.770833333333334;761.3357026774796;56.66577102803739;41.81695114773396;19.5625
11/03/2021;18.083333333333332;17.333333333333332;749.7631809015039;56.66577102803739;41.81695114773396;19.145833333333332
12/03/2021;18.94046717171717;18.798561220103775;1289.2291666666667;56.66577102803739;41.81695114773396;21.666666666666668
13/03/2021;19.905185786435787;19.838878910687423;1374.2708333333333;56.66577102803739;41.81695114773396;23.270833333333332
14/03/2021;24.3800955988456;24.4124700653956;835.3657680054065;56.66577102803739;41.81695114773396;20.9375
15/03/2021;19.270833333333332;18.645833333333332;759.1458333333334;56.66577102803739;41.81695114773396;20.875
16/03/2021;18.438338744588744;18.413819041478614;525.3233115573577;56.66577102803739;41.81695114773396;22.5625
17/03/2021;21.241486291486293;20.861061220103775;767.6682462294308;56.66577102803739;41.81695114773396;21.708333333333332
18/03/2021;23.677696608946615;22.70968230941635;578.0015795627642;56.66577102803739;41.81695114773396;21.958333333333332
19/03/2021;25.333721139971136;20.377697952166034;1225.1853760378451;56.66577102803739;41.81695114773396;21.166666666666668
20/03/2021;25.28483044733045;30.737260523164775;1881.8011440432517;56.66577102803739;41.11243133215617;23.125
21/03/2021;28.439177489177492;38.15542583893647;1463.4013618030078;56.66577102803739;41.81695114773396;21.333333333333332
22/03/2021;24.5828823953824;27.101319041478614;830.7932462294308;56.66577102803739;41.81695114773396;22.75
23/03/2021;23.33204365079365;33.099970065395595;830.3858115573577;56.66577102803739;41.81695114773396;23.333333333333332
24/03/2021;17.799729437229438;21.631894553437107;977.8541666666666;56.66577102803739;41.81695114773396;23.354166666666668
25/03/2021;16.840557359307358;26.8125;1379.6273693441462;56.66577102803739;41.81695114773396;24.604166666666668
26/03/2021;15.333333333333334;23.958333333333332;1008.8465142348373;56.66577102803739;41.81695114773396;23.833333333333332
27/03/2021;24.4714917027417;33.43330339872893;1386.715441365772;56.66577102803739;41.81695114773396;21.979166666666668
28/03/2021;23.454464285714284;25.887290457769172;1015.5163400270322;56.66577102803739;41.81695114773396;21.208333333333332
29/03/2021;25.888997113997117;30.6636693684566;1375.7170209285362;56.66577102803739;41.81695114773396;21.979166666666668
30/03/2021;24.71510642135642;26.34847141629056;1509.6421298084144;56.66577102803739;41.81695114773396;22.9375
31/03/2021;24.00296717171717;28.583333333333332;1015.8958333333334;56.66577102803739;41.81695114773396;25.145833333333332
01/04/2021;24.294633838383835;34.75;1101.7291666666667;56.66577102803739;41.81695114773396;24.3125
02/04/2021;27.780185786435784;49.90137891068742;1006.2315360108129;56.66577102803739;41.81695114773396;24.354166666666668
03/04/2021;22.722330447330446;22.820743529520126;1213.0857026774795;56.66577102803739;41.81695114773396;24.625
04/04/2021;25.125;41.125;1319.000789781382;56.66577102803739;41.81695114773396;25.458333333333332
05/04/2021;31.916666666666668;54.5625;1240.9166666666667;56.66577102803739;41.81695114773396;27.395833333333332
06/04/2021;29.958333333333332;45.208333333333336;1007.9483115573577;56.66577102803739;41.81695114773396;26.354166666666668
07/04/2021;18.208333333333332;23.125;872.7107026774796;56.66577102803739;41.81695114773396;26.8125
08/04/2021;23.921762265512267;26.541666666666668;860.1682462294308;56.66577102803739;41.81695114773396;28.833333333333332
09/04/2021;20.48851911976912;29.104166666666668;736.6041666666666;56.66577102803739;41.81695114773396;30.4375
10/04/2021;26.012319624819625;32.729166666666664;891.7916666666666;56.66577102803739;41.81695114773396;27.354166666666668
11/04/2021;27.0;36.895833333333336;935.3233115573577;56.66577102803739;41.81695114773396;28.1875
12/04/2021;49.125;47.0;944.3657680054065;56.66577102803739;41.11243133215617;27.458333333333332
13/04/2021;28.349909812409816;21.226319041478614;1550.4693902726824;56.66577102803739;41.81695114773396;24.3125
14/04/2021;20.57907647907648;18.033273464124527;1194.7539489069104;56.66577102803739;42.341597998822834;25.770833333333332
15/04/2021;18.25806277056277;12.001348976083017;924.2238835789835;56.66577102803739;41.81695114773396;25.395833333333332
16/04/2021;24.9140873015873;22.084532636394332;1453.2671298084144;56.66577102803739;41.81695114773396;25.4375
17/04/2021;30.526767676767676;24.149880261582386;1362.8937093711786;56.66577102803739;41.81695114773396;29.208333333333332
18/04/2021;23.915376984126983;12.958333333333334;852.0788400270322;56.66577102803739;41.81695114773396;27.791666666666668
19/04/2021;34.979166666666664;24.611061220103768;1011.6837964750811;56.66577102803739;41.81695114773396;29.3125
20/04/2021;50.33204365079365;42.00554557735409;1353.0640795627642;56.66577102803739;41.81695114773396;32.041666666666664
21/04/2021;34.482972582972586;43.88054557735409;1496.6774782240245;56.66577102803739;41.81695114773396;32.6875
22/04/2021;49.531024531024535;39.27637891068742;740.8958333333334;56.66577102803739;41.81695114773396;39.416666666666664
23/04/2021;27.877516233766233;23.288669368456596;1382.5743467207312;56.66577102803739;41.81695114773396;29.666666666666668
24/04/2021;24.175117243867238;23.53027616591446;1819.4641071849994;56.66577102803739;41.81695114773396;26.3125
25/04/2021;26.448917748917747;30.030425838936477;1190.6444991525607;56.66577102803739;41.81695114773396;31.416666666666668
26/04/2021;32.11519660894661;48.479166666666664;649.531644890691;56.66577102803739;41.81695114773396;34.875
27/04/2021;35.291666666666664;53.541666666666664;799.5;56.66577102803739;41.81695114773396;32.729166666666664
28/04/2021;32.583333333333336;52.354166666666664;1816.594934672073;56.66577102803739;41.81695114773396;34.25
29/04/2021;42.770833333333336;81.875;958.6041666666666;56.66577102803739;41.81695114773396;36.791666666666664
30/04/2021;22.81546717171717;40.0;977.7779413657721;56.66577102803739;41.81695114773396;33.166666666666664
01/05/2021;28.43111471861472;42.23051564274969;1076.4422386882925;56.66577102803739;41.81695114773396;31.458333333333332
02/05/2021;23.83204365079365;31.3499700653956;1073.5216231147153;56.66577102803739;41.81695114773396;29.583333333333332
03/05/2021;29.03102453102453;38.83887891068742;1966.982325792195;56.66577102803739;41.81695114773396;28.375
04/05/2021;27.130934343434344;39.49715237481195;1888.4799564480488;56.66577102803739;41.36243133215617;30.625
05/05/2021;26.0;39.979166666666664;1004.8757897813821;56.66577102803739;41.81695114773396;31.729166666666668
06/05/2021;44.083333333333336;82.89583333333333;1747.8024782240245;56.66577102803739;41.81695114773396;34.979166666666664
07/05/2021;46.770833333333336;100.125;2878.1875;56.66577102803739;41.81695114773396;32.479166666666664
08/05/2021;35.125;70.4375;2208.1666666666665;56.66577102803739;41.81695114773396;31.458333333333332
09/05/2021;32.229166666666664;45.68015642749685;2720.6906591255283;56.66577102803739;41.81695114773396;30.5
10/05/2021;40.395833333333336;31.427608148352828;840.5833333333334;56.66577102803739;41.81695114773396;32.4375
11/05/2021;42.833333333333336;30.104166666666668;836.5632897813821;56.66577102803739;41.81695114773396;33.5625
12/05/2021;53.895833333333336;37.416666666666664;950.125;56.66577102803739;41.81695114773396;36.770833333333336
13/05/2021;62.416666666666664;39.854166666666664;1151.125;56.66577102803739;41.81695114773396;32.770833333333336
14/05/2021;38.363906926406926;23.5;1307.2539489069104;56.66577102803739;41.81695114773396;30.166666666666668
15/05/2021;26.448917748917747;22.354166666666668;1868.9791666666667;56.66577102803739;41.81695114773396;30.291666666666668
16/05/2021;26.448917748917747;22.841576862853458;2320.449891120122;56.66577102803739;41.81695114773396;32.270833333333336
17/05/2021;28.342234848484846;33.062050980933954;1596.7971951363413;56.66577102803739;41.81695114773396;31.083333333333332
18/05/2021;18.220652958152957;34.26618771299622;1318.3636440432517;56.66577102803739;41.81695114773396;28.854166666666668
19/05/2021;27.27167207792208;34.26618771299622;1083.965441365772;56.66577102803739;41.81695114773396;32.583333333333336
20/05/2021;33.354166666666664;34.26618771299622;882.4791666666666;56.66577102803739;41.81695114773396;31.916666666666668
21/05/2021;36.791666666666664;34.26618771299622;719.6041666666666;56.66577102803739;41.81695114773396;37.958333333333336
22/05/2021;56.916666666666664;34.26618771299622;1433.9791666666667;56.66577102803739;41.81695114773396;32.75
23/05/2021;35.104166666666664;34.26618771299622;1417.682216912317;56.66577102803739;41.81695114773396;30.291666666666668
24/05/2021;43.5625;34.26618771299622;661.219144890691;56.66577102803739;41.81695114773396;33.979166666666664
25/05/2021;30.291666666666668;34.26618771299622;835.0864924588617;56.66577102803739;41.81695114773396;32.604166666666664
26/05/2021;26.456204906204906;34.26618771299622;1225.9522604642682;56.66577102803739;41.81695114773396;28.4375
27/05/2021;19.215557359307358;34.26618771299622;1103.5348040162194;56.66577102803739;41.81695114773396;28.875
28/05/2021;19.414538239538242;34.26618771299622;1259.8781591255283;56.66577102803739;41.81695114773396;30.0
29/05/2021;21.185371572871574;34.26618771299622;1328.4738835789835;56.66577102803739;41.81695114773396;30.145833333333332
30/05/2021;20.270833333333332;34.26618771299622;861.026361803008;56.66577102803739;41.81695114773396;31.333333333333332
31/05/2021;24.612229437229434;34.26618771299622;957.620506693699;56.66577102803739;41.81695114773396;28.3125
01/06/2021;23.343912337662335;34.26618771299622;1984.7156867477636;56.66577102803739;41.81695114773396;26.25
02/06/2021;23.192983405483403;34.26618771299622;1585.8050929501621;56.66577102803739;41.81695114773396;26.666666666666668
03/06/2021;35.708333333333336;34.26618771299622;806.9715142348373;56.66577102803739;41.81695114773396;33.125
04/06/2021;28.423890692640693;34.26618771299622;669.9799564480487;56.66577102803739;41.81695114773396;33.708333333333336
05/06/2021;32.354166666666664;34.26618771299622;443.67826800540644;56.66577102803739;41.81695114773396;31.895833333333332
06/06/2021;19.684920634920633;34.26618771299622;1473.3251365021133;56.66577102803739;41.81695114773396;26.791666666666668
07/06/2021;20.685759379509378;34.26618771299622;1664.5250276222353;56.66577102803739;41.81695114773396;25.9375
08/06/2021;21.78779761904762;34.26618771299622;1637.3058827315442;56.66577102803739;41.81695114773396;24.979166666666668
09/06/2021;21.693434343434344;34.26618771299622;1435.8127453819914;56.66577102803739;40.78291151657837;25.625
10/06/2021;17.176857864357864;34.26618771299622;1035.7887529231298;56.66577102803739;41.762078183245045;25.583333333333332
11/06/2021;35.15518578643579;34.26618771299622;1318.7114924588616;56.66577102803739;41.81695114773396;27.729166666666668
12/06/2021;28.130934343434344;34.26618771299622;1516.0226582780888;56.66577102803739;41.75268540317834;27.8125
13/06/2021;34.791666666666664;34.26618771299622;1481.1281591255283;56.66577102803739;41.81695114773396;30.0625
14/06/2021;33.176019119769116;34.26618771299622;851.8341231147155;56.66577102803739;41.81695114773396;27.145833333333332
15/06/2021;23.65176767676768;34.26618771299622;1775.482325792195;56.66577102803739;41.81695114773396;28.208333333333332
16/06/2021;19.903896103896106;34.26618771299622;1202.969144890691;56.66577102803739;41.81695114773396;27.875
17/06/2021;22.762319624819625;34.26618771299622;1380.3997822402437;56.66577102803739;41.81695114773396;29.395833333333332
18/06/2021;33.6875;34.26618771299622;1232.7708333333333;56.66577102803739;41.81695114773396;30.583333333333332
19/06/2021;18.02463924963925;34.26618771299622;998.7254631417477;56.66577102803739;41.81695114773396;26.708333333333332
20/06/2021;33.512319624819625;34.26618771299622;672.7623911201218;56.66577102803739;41.81695114773396;26.229166666666668
21/06/2021;21.300568181818182;34.26618771299622;1085.840441365772;56.66577102803739;41.81695114773396;26.083333333333332
22/06/2021;25.69640151515151;34.26618771299622;1336.0611658192272;56.66577102803739;41.81695114773396;29.479166666666668
23/06/2021;23.914538239538242;34.26618771299622;917.5131809015039;56.66577102803739;41.81695114773396;29.8125
24/06/2021;37.541666666666664;34.26618771299622;769.875;56.66577102803739;41.81695114773396;28.895833333333332
25/06/2021;42.125;34.26618771299622;2399.7848040162194;56.66577102803739;41.81695114773396;34.541666666666664
26/06/2021;45.604166666666664;34.26618771299622;1911.2083333333333;56.66577102803739;41.81695114773396;32.979166666666664
27/06/2021;44.770833333333336;34.26618771299622;1993.3156591255283;56.66577102803739;41.81695114773396;31.666666666666668
28/06/2021;33.6875;34.26618771299622;758.625;56.66577102803739;41.81695114773396;31.645833333333332
29/06/2021;39.955753968253966;43.41636732062263;2236.1537311471543;56.66577102803739;41.81695114773396;22.43584449171986
30/06/2021;26.448917748917747;39.666666666666664;2910.209368496707;56.66577102803739;38.12796743182264;16.631340466357987
01/07/2021;26.026316738816735;32.698591154708176;3027.1666666666665;44.25645930685358;35.056356680400235;9.583333333333334
02/07/2021;20.61010101010101;29.445743529520126;1535.75;37.06216413551402;27.626765744555616;13.083270762941643
03/07/2021;48.625;76.625;2531.3333333333335;47.24270103193147;26.071892780066708;12.278798022775623
04/07/2021;39.57778679653679;60.687350326977985;2559.4746733603656;47.86062597352026;43.76645575828919;11.512774788303508
05/07/2021;24.828625541125536;34.683153725706916;1635.9862746991055;43.22855091510903;33.78319354522268;11.174631356108955
06/07/2021;29.089267676767676;29.6875;1291.1041666666667;45.91638677959502;39.807558367667255;12.304441454970174
07/07/2021;45.541666666666664;63.666666666666664;1979.0208333333333;49.59714758566978;34.16786835393369;10.5625
08/07/2021;45.96130050505051;56.769334684228305;2153.7083333333335;47.55531298676013;32.073094467333725;9.145833333333334
09/07/2021;45.270833333333336;62.520833333333336;1976.8333333333333;36.194239193925235;37.764125956444964;8.979166666666666
10/07/2021;32.517415223665225;46.68884897608302;2351.3125;45.860793905763245;38.62768540317834;9.466329307971469
11/07/2021;18.28102453102453;25.5374700653956;2269.7708333333335;43.381347352024925;35.091880027467134;10.996751553831393
12/07/2021;21.647510822510824;25.315197952166034;2768.8541666666665;50.27027355919003;38.98947910535609;12.246751553831393
13/07/2021;31.247871572871574;48.395833333333336;2852.7291666666665;45.39527355919003;39.4724592897783;9.001592937888459
14/07/2021;29.65602453102453;37.520833333333336;2563.3125;40.52038551401869;41.81695114773396;8.411856567805449
15/07/2021;24.145833333333332;37.854166666666664;2004.8958333333333;52.922790109034274;41.81695114773396;8.209926271221791
16/07/2021;31.520833333333332;45.875;2318.7083333333335;45.65919976635514;41.81695114773396;9.219546468944229
17/07/2021;35.416666666666664;48.479166666666664;2333.3541666666665;43.610569996105916;41.81695114773396;10.145833333333334
18/07/2021;45.1875;60.979166666666664;2233.5;55.53425574376947;41.11243133215617;12.0625
19/07/2021;43.708333333333336;63.604166666666664;2002.0;45.42992114485981;41.81695114773396;10.3125
20/07/2021;38.958333333333336;75.1875;2348.375;40.638310455607474;41.81695114773396;8.725949505693906
21/07/2021;26.67131132756133;29.84577346412453;2573.5208333333335;55.61023413161994;41.154097998822834;10.027205084887164
22/07/2021;29.174729437229434;36.875;2045.3333333333333;48.65908781152648;41.81695114773396;11.985538418220498
23/07/2021;21.583333333333332;37.729166666666664;2041.1666666666667;55.65190079828661;41.81695114773396;7.645833333333333
24/07/2021;21.57185245310245;32.172212244020756;2011.3233115573578;48.78397585669782;41.81695114773396;10.76599194927627
25/07/2021;54.729166666666664;80.08333333333333;2716.375;53.200810455607474;41.81695114773396;12.971139406832686
26/07/2021;45.333333333333336;60.645833333333336;2344.0625;47.43003309968847;39.765891701000584;11.979166666666666
27/07/2021;34.8125;46.3125;2236.1875;41.825922410436135;41.81695114773396;11.104166666666666
28/07/2021;43.0625;59.083333333333336;1809.5;31.63881425233645;41.81695114773396;12.541666666666666
29/07/2021;20.395833333333332;28.979166666666668;1719.5416666666667;45.38129137461059;41.81695114773396;9.604166666666666
30/07/2021;27.083333333333332;36.25;1742.2816448906913;53.173069996105916;41.81695114773396;11.0
31/07/2021;31.438338744588748;44.520833333333336;1660.75;53.17992114485981;41.81695114773396;10.1875
01/08/2021;31.539538239538242;50.3125;2012.0;42.64538551401869;41.81695114773396;10.416666666666666
02/08/2021;21.416666666666668;34.458333333333336;2624.9791666666665;46.04116286993769;41.81695114773396;11.83651920911025
03/08/2021;23.37074314574315;37.270833333333336;2197.9375;40.749440225856695;41.81695114773396;9.854166666666666
04/08/2021;20.783152958152957;27.625;1885.0;49.23545804127726;41.81695114773396;10.814092937888459
05/08/2021;26.412409812409816;34.604166666666664;2202.4583333333335;50.138142523364486;41.81695114773396;9.443903036749676
06/08/2021;29.5625;40.354166666666664;2587.3333333333335;49.631347352024925;41.81695114773396;10.104166666666666
07/08/2021;19.520833333333332;31.770833333333332;2587.5416666666665;54.6796972352025;41.81695114773396;9.82689901138781
08/08/2021;19.375;27.208333333333332;2392.125;53.87416033878505;41.2582646654895;9.320495974638135
09/08/2021;19.125;26.770833333333332;2077.3958333333335;55.631067464953276;41.81695114773396;10.809251553831393
10/08/2021;24.875;39.458333333333336;1789.25;50.839512753115265;41.81695114773396;9.899019209110248
11/08/2021;50.729166666666664;71.33333333333333;2154.6458333333335;40.96484861760124;41.81695114773396;10.0625
12/08/2021;28.375;37.208333333333336;1917.9791666666667;51.78397585669782;37.73566558760055;9.333333333333334
13/08/2021;26.395833333333332;38.708333333333336;1610.1666666666667;43.72164378894081;34.398800765155976;9.166666666666666
14/08/2021;28.361390692640697;40.333333333333336;1947.4375;53.01319850077882;28.760876495978025;11.187468714804155
15/08/2021;22.833333333333332;33.479166666666664;2043.2916666666667;51.01319850077882;29.554308907200312;9.288449505693906
16/08/2021;27.86861471861472;37.0625;2333.4375;44.41605091510903;27.266455758289187;9.778829307971469
17/08/2021;34.333333333333336;53.875;2346.6875;41.83973666277259;34.34597557386698;9.693903036749676
18/08/2021;26.1875;40.041666666666664;1848.6875;54.63803056853583;35.64293947420051;10.028829307971469
19/08/2021;31.956204906204906;49.020833333333336;2192.2708333333335;52.672790109034274;32.527614282911514;8.270833333333334
20/08/2021;40.38435245310245;64.16666666666667;1889.9166666666667;49.72164378894081;33.67902687855601;12.368565678054479
21/08/2021;44.208333333333336;74.14583333333333;2057.7083333333335;51.395049649532716;29.042868353933688;9.136213135610896
22/08/2021;29.19685245310245;42.625;2089.9583333333335;45.17992114485981;39.765891701000584;11.20189901138781
23/08/2021;37.0;59.8125;2523.125;42.735569996105916;35.711300765155976;10.068903036749676
24/08/2021;32.44685245310245;47.797212244020756;2064.656644890691;51.57558654595016;32.23976113400039;10.743565678054479
25/08/2021;15.387319624819625;17.583333333333332;2019.4166666666667;48.832661604361384;41.81695114773396;9.416666666666666
26/08/2021;29.081204906204906;41.354166666666664;2175.2916666666665;41.04812597352025;38.46101873651167;9.916666666666666
27/08/2021;23.625;38.291666666666664;2035.8541666666667;39.839792640186914;39.703391701000584;9.729166666666666
28/08/2021;25.5;34.0;1973.625;39.82609034267913;41.81695114773396;10.895833333333334
29/08/2021;40.770833333333336;70.04166666666667;2769.3541666666665;42.3675890771028;30.539054836178142;9.104166666666666
30/08/2021;51.958333333333336;80.4375;3445.5208333333335;45.39538551401869;31.162289091622522;9.666666666666666
31/08/2021;42.333333333333336;54.28042583893647;3316.3958333333335;63.8675890771028;29.701907985089264;11.854166666666666
01/09/2021;47.8125;41.23156527278868;3179.1458333333335;41.0760343652648;33.74152687855601;10.620189901138781
02/09/2021;27.5625;37.5;3269.6041666666665;46.56895930685358;41.81695114773396;10.541666666666666
03/09/2021;34.520833333333336;47.6875;2593.7708333333335;43.23562597352025;34.466880027467134;10.8125
04/09/2021;23.75;32.8125;2710.6666666666665;52.97175574376947;41.81695114773396;12.083333333333334
05/09/2021;24.895833333333332;35.645833333333336;2655.25;46.44412723909658;41.81695114773396;11.75
06/09/2021;35.49361471861472;54.1875;4366.770833333333;53.99955218068536;43.70543947420051;11.09454646894423
07/09/2021;18.166666666666668;28.0;2873.1666666666665;42.98568195093458;37.79639984304493;10.177879802277563
08/09/2021;15.0;22.0;3073.7083333333335;36.49949620327103;41.81695114773396;9.291666666666666
09/09/2021;15.0;22.0;2663.3333333333335;30.47883080218068;41.81695114773396;9.604166666666666
10/09/2021;21.678535353535352;29.155276165914458;2509.1149782240245;33.874552180685356;40.949578183245045;10.036856567805449
11/09/2021;26.448917748917747;34.26618771299622;2495.6666666666665;48.40897585669782;41.11243133215617;8.791666666666666
12/09/2021;26.448917748917747;34.26618771299622;2763.3333333333335;45.20782953660436;38.356852069845004;9.145833333333334
13/09/2021;26.448917748917747;34.26618771299622;3054.7083333333335;37.714904595015575;40.49124484991171;8.5625
14/09/2021;26.448917748917747;34.26618771299622;2992.1458333333335;47.48540206386293;41.81695114773396;7.9278798022775625
15/09/2021;26.448917748917747;34.26618771299622;3130.1041666666665;43.47871884735202;41.81695114773396;9.291666666666666
16/09/2021;26.448917748917747;34.26618771299622;3578.2091231147156;39.84669976635514;37.118292623111635;8.823713135610896
17/09/2021;26.6691829004329;32.731714945810694;3247.906644890691;40.56907126168224;32.757345006866785;7.6987131356108955
18/09/2021;22.1875;34.5625;2747.2916666666665;68.0;62.238559446733376;9.3125
19/09/2021;23.155185786435784;47.916666666666664;2432.7708333333335;70.52083333333333;64.45833333333333;9.0625
20/09/2021;13.0;24.354166666666668;2399.4791666666665;70.14583333333333;64.83333333333333;9.3125
21/09/2021;13.0;36.6875;2472.7916666666665;85.89583333333333;57.242372964488915;10.75
