tanggal;pm10;pm25;co;o3;so2;no2
24/02/2021;17.0;21.118748639041137;1402.8958333333333;73.02083333333333;40.96041705132611;11.9375
25/02/2021;15.655447564798967;18.252601047303333;1545.2703753523635;75.25407572477704;29.141585393913502;14.593320772727745
26/02/2021;15.714786476446108;21.27328756417899;3516.5507983318835;53.70765422503511;36.702219532126826;24.334268275578097
27/02/2021;18.948778704008785;15.262024409574437;1877.7839082862893;107.5687005505581;51.49894187921607;25.993810076716386
28/02/2021;19.273670737972058;27.930554071929098;2479.38907953017;100.30490454511322;50.92432267401757;28.35160134557962
01/03/2021;22.924768726935312;23.827563372890477;2944.824209452731;72.04221919783127;47.4299982320158;29.88022216004389
02/03/2021;34.45362151562057;10.151018793722544;2537.222878602743;52.32398087481482;39.95931953935613;24.00751473062317
03/03/2021;33.51348965927648;3.7203469684094848;2474.7963502602092;62.732741352786796;33.32976493933825;20.253821610031817
04/03/2021;20.698299479226407;6.810574886850492;1194.0768308907207;68.89890504340745;27.696630761898138;15.194184343671772
05/03/2021;22.24620483863809;11.775734835979877;1338.0094038099794;76.27402952743098;19.28272724254673;12.248896009742714
06/03/2021;40.916666666666664;29.479166666666668;369.56187425082345;78.68849948632445;10.16389914285268;13.395833333333334
07/03/2021;34.71180555764755;24.6715939047416;406.68791645723394;82.78231673454626;5.554834543279117;16.270833333333332
08/03/2021;14.878472229197925;14.940509223882813;604.9090440976779;78.35380778098936;10.528484389760674;18.4375
09/03/2021;18.125;18.398412695209743;557.7916666666666;82.9944435768118;22.0708882349343;19.354166666666668
10/03/2021;15.770833333333334;16.528571810656487;510.37391665265005;81.05271290425891;11.201419586962365;19.5625
11/03/2021;17.333333333333332;18.083333333333332;475.07591438069676;80.21840304596965;8.191213601512613;19.145833333333332
12/03/2021;16.083333371618064;16.3898811043002;1289.2291666666667;78.6556443892422;6.354618936001265;21.666666666666668
13/03/2021;19.385416669631425;19.565773812471534;1374.2708333333333;75.2222151573179;5.056148040088078;23.270833333333332
14/03/2021;22.796875012740514;23.020932695974107;711.665483056167;73.93416885649752;5.611967150471872;20.9375
15/03/2021;18.645833333333332;19.270833333333332;759.1458333333334;75.0728025876398;5.658530804807303;20.875
16/03/2021;14.96180550741994;15.33805305400007;485.3706865350866;70.44571166671375;4.908961053276985;22.5625
17/03/2021;18.079861073939682;18.687046670419143;612.1125563977779;74.36609463617702;4.625999265324242;21.708333333333332
18/03/2021;20.477083178817576;16.187502035721376;410.70397230122836;76.50949090111868;4.256462371953201;21.958333333333332
19/03/2021;16.43144505114505;15.704625749920126;335.1785397917601;74.78148585378779;3.999157595584973;21.166666666666668
20/03/2021;19.138299992938794;13.801038171760355;863.8798733022422;73.77573545836982;4.374117438091489;23.125
21/03/2021;28.419751088187155;21.844193030255706;868.6439172143095;74.02258344591318;4.67649117201662;21.333333333333332
22/03/2021;22.059412268180242;16.250555566161694;661.0577489879516;74.89567567850605;3.7231293095483355;22.75
23/03/2021;31.50694433603209;18.989605838341415;788.2885921957937;73.55585897294955;3.924537032354625;23.333333333333332
24/03/2021;19.131944133372194;13.086707639382363;977.8541666666666;74.57935967396263;5.960127639108447;23.354166666666668
25/03/2021;26.8125;15.849404754702752;1129.65062899878;75.23196787076544;-0.4721753729842022;24.604166666666668
26/03/2021;23.958333333333332;15.333333333333334;734.7125429562593;73.5409310363727;-5.350137667694274;23.833333333333332
27/03/2021;32.159722113673986;19.669430432469156;789.2772139592371;73.98922686708933;-6.896642056977629;21.979166666666668
28/03/2021;15.27428826592247;15.151078976918123;448.184403147646;72.04421479479278;-4.543559188681836;21.208333333333332
29/03/2021;22.218724264387333;15.637504329519794;480.3166433575868;71.72427374400534;-5.18131246032108;21.979166666666668
30/03/2021;18.475112912198824;18.401667224968538;817.530244805971;72.25784455570478;-3.6858427737138935;22.9375
31/03/2021;28.583333333333332;21.769762037831693;1015.8958333333334;70.20670004433588;1.3429398221232167;25.145833333333332
01/04/2021;34.75;21.709531878586045;1101.7291666666667;68.02259030720023;0.4675968087018241;24.3125
02/04/2021;49.458964435624075;27.351941747528944;746.3715780619492;68.03811517055665;6.445933423752265;24.354166666666668
03/04/2021;20.06880860673546;13.630415957117444;952.7368544955319;65.30345354862025;0.5892585513442202;24.625
04/04/2021;41.125;25.125;1236.93175048201;64.74191190336074;10.217572887535486;25.458333333333332
05/04/2021;54.5625;31.916666666666668;1240.9166666666667;65.4179315594589;7.3672644763316555;27.395833333333332
06/04/2021;45.208333333333336;29.958333333333332;966.6636915211751;61.752850903965175;7.0441981367425255;26.354166666666668
07/04/2021;23.125;18.208333333333332;615.3710923480503;60.07686930704119;8.709486390054014;26.8125
08/04/2021;26.541666666666668;22.374107175908293;710.5625206856145;59.42556272085688;11.52902933822294;28.833333333333332
09/04/2021;29.104166666666668;20.17787699807605;736.6041666666666;59.357621106416424;14.898048809371433;30.4375
10/04/2021;32.729166666666664;23.38115121123528;891.7916666666666;57.97642977984819;17.409273331467162;27.354166666666668
11/04/2021;36.895833333333336;27.0;894.3204369453596;54.66404989146658;14.20587817929033;28.1875
12/04/2021;47.0;49.125;822.1307599368115;53.53471544677598;13.606799590329862;27.458333333333332
13/04/2021;17.219741486588962;26.924381646880658;371.30157988358707;57.53180457675479;43.32172694344928;24.3125
14/04/2021;14.870535376046533;19.35689817965518;799.8974156662463;55.23730207135694;61.62139286506706;25.770833333333332
15/04/2021;9.86805552687336;13.993997836850708;380.62863204311844;53.413576581736514;61.90434463216673;25.395833333333332
16/04/2021;14.145310160219937;19.63473639632416;773.0684651283651;55.50735480584018;58.83921825189572;25.4375
17/04/2021;15.094267535598243;25.001952746588262;444.65371423392145;55.76226781509664;58.04051141328838;29.208333333333332
18/04/2021;12.958333333333334;20.831968016676296;198.96869311421838;55.54651352813769;57.698738243179356;27.791666666666668
19/04/2021;21.93958328720312;34.979166666666664;347.7292002964287;55.59882402383963;55.50208613951764;29.3125
20/04/2021;43.01041666185128;65.51484785801817;1194.583115963083;54.85189910888692;57.27997925330802;32.041666666666664
21/04/2021;44.8541666633137;45.97573184224755;1454.1973224731494;52.509851813203454;49.85119753303483;32.6875
22/04/2021;40.170833330457015;58.26547383578918;740.8958333333334;62.983942963951456;46.1999194456486;39.416666666666664
23/04/2021;10.424036615211987;23.649094807017836;135.52580750941766;72.22765848209336;45.161568194111176;29.666666666666668
24/04/2021;7.998641642701404;11.963381225981957;-59.08482138449214;68.69347045486363;41.29400466565004;26.3125
25/04/2021;21.941896830087988;23.412562196303156;318.582328472895;65.97402529102193;41.35324495121967;31.416666666666668
26/04/2021;48.479166666666664;29.50476753900577;611.2187513616091;66.0452712245491;48.60624347146494;34.875
27/04/2021;53.541666666666664;35.291666666666664;799.5;57.47309978414987;38.33879452688617;32.729166666666664
28/04/2021;52.354166666666664;32.583333333333336;1694.3073056185974;58.39843884251693;37.44738321187447;34.25
29/04/2021;81.875;42.770833333333336;958.6041666666666;48.949528749552606;38.13346587433438;36.791666666666664
30/04/2021;40.0;20.220832879735084;258.7362246584606;56.590782599462976;36.6811514866362;33.166666666666664
01/05/2021;39.98124999867803;26.029165539941506;576.4129985604842;61.279284128100166;37.42664490272681;31.458333333333332
02/05/2021;29.689583332497282;19.95937259845363;989.0333384311743;68.12638310314881;35.6546802730198;29.583333333333332
03/05/2021;38.24791666721675;26.092985417170734;1636.4168840840382;50.67036677935234;27.24595687864742;28.375
04/05/2021;36.11041667821499;22.55520652799719;1804.772921972537;47.06154064881409;22.194139235347365;30.625
05/05/2021;39.979166666666664;26.0;923.4562548174013;52.15092597887264;19.392109450323066;31.729166666666668
06/05/2021;82.89583333333333;44.083333333333336;1710.3319449910123;54.44169365829964;13.549183402678418;34.979166666666664
07/05/2021;100.125;46.770833333333336;2878.1875;51.80355472298112;12.500863456480658;32.479166666666664
08/05/2021;70.4375;35.125;2208.1666666666665;51.69434032043364;13.739051378630991;31.458333333333332
09/05/2021;47.53150108335578;32.229166666666664;2388.7805804556356;48.35527994744513;6.825977217499613;30.5
10/05/2021;24.884872370086374;40.395833333333336;840.5833333333334;48.308041112851754;18.60287605895911;32.4375
11/05/2021;30.104166666666668;42.833333333333336;759.9416684292349;49.46080028737822;18.413024594047826;33.5625
12/05/2021;37.416666666666664;53.895833333333336;950.125;45.98366715428676;15.596922460750505;36.770833333333336
13/05/2021;39.854166666666664;62.416666666666664;1151.125;46.59617635811022;14.132940461367676;32.770833333333336
14/05/2021;23.5;32.07148738028072;857.7659166274362;43.96582298911707;13.073827988409683;30.166666666666668
15/05/2021;22.354166666666668;19.446400017495275;1868.9791666666667;42.75511321744261;15.50106866405892;30.291666666666668
16/05/2021;21.11845334177548;18.659003223039058;2120.272135143238;47.37805840040494;18.9126514944398;32.270833333333336
17/05/2021;26.582191675161976;25.392633367742096;991.0410466479319;50.096150977482516;19.579104155418708;31.083333333333332
18/05/2021;24.790967639637188;15.630654729456644;253.7239941155457;46.51653087513125;20.26755120760591;28.854166666666668
19/05/2021;18.476710068972718;23.745773765145014;311.85266667324225;48.75899921341176;19.51364320064872;32.583333333333336
20/05/2021;17.354694609147597;33.354166666666664;882.4791666666666;49.18353343494875;19.7159491003687;31.916666666666668
21/05/2021;21.43074684544331;36.791666666666664;719.6041666666666;49.353981027286885;20.681255789574728;37.958333333333336
22/05/2021;19.191109101468808;56.916666666666664;1433.9791666666667;42.98289657773725;19.7523513759696;32.75
23/05/2021;19.16255027642918;35.104166666666664;861.2373728598915;42.09090232756325;23.02974745234215;30.291666666666668
24/05/2021;21.150017852866824;43.5625;618.6518852324411;43.51023949700593;24.188730209731016;33.979166666666664
25/05/2021;25.693052788328306;30.291666666666668;481.33595148152205;41.41289355105106;19.390879022301263;32.604166666666664
26/05/2021;19.961821016986917;25.77767857179191;735.8552972389683;41.73198044505277;17.168741255018087;28.4375
27/05/2021;23.023204918005536;18.24950399170606;799.4939145792094;42.42873955169233;9.893164936154601;28.875
28/05/2021;22.551448544672553;18.727876986307766;953.7262614771853;40.62045187373064;9.423470738022152;30.0
29/05/2021;21.349192056309903;20.665376983747475;778.2054588680465;41.119396916129034;9.711105185115791;30.145833333333332
30/05/2021;21.492947728834725;20.270833333333332;274.5928864836064;40.414958258859286;8.476607991783714;31.333333333333332
31/05/2021;18.947035909082707;20.483202174639345;391.0776953111086;40.49866110380199;11.424578960719538;28.3125
01/06/2021;20.86400899451966;10.76086808395078;170.69461715125092;41.72591516291168;10.868398080504662;26.25
02/06/2021;22.64876477626324;12.34867090366865;-7.468651005234129;39.11188130978535;12.64907106654286;26.666666666666668
03/06/2021;23.547528829112906;35.708333333333336;498.49183456956575;40.3871193125349;13.417431128358926;33.125
04/06/2021;22.203063325826495;27.81121037928339;584.798217349458;39.93003377800034;12.898617837647533;33.708333333333336
05/06/2021;26.844368284304554;32.354166666666664;311.822130692675;36.776990321570786;11.771017061743498;31.895833333333332
06/06/2021;27.929571705881425;11.138894330343527;-13.128917833819008;38.214653125131406;17.5780307562701;26.791666666666668
07/06/2021;29.44156721093003;10.116098489397961;132.120146825913;38.8327270347659;14.312473125609051;25.9375
08/06/2021;25.201587310121884;9.034389849088297;-44.99786640002276;32.52883694258435;16.941870046000787;24.979166666666668
09/06/2021;28.477089989294058;18.082213731616473;264.90797218891646;32.921655701630435;18.126842525867385;25.625
10/06/2021;28.24078053724659;13.738293949814386;264.57398962056897;36.51500635327023;37.284064325751366;25.583333333333332
11/06/2021;28.524675908208973;34.75178573283018;1025.7454841923593;34.2631565114477;29.250615463124557;27.729166666666668
12/06/2021;28.93446614658696;21.224665065710642;273.07916848548126;32.56126835244419;16.632109943592237;27.8125
13/06/2021;28.925690692601602;34.791666666666664;1155.6014363134589;33.76194173958249;0.06297420739370085;30.0625
14/06/2021;30.942833822408392;32.84295635662378;766.8517862579257;35.93708634738704;7.282209593569533;27.145833333333332
15/06/2021;43.73920606008448;19.28241269557853;1475.6992853624124;34.57630584472111;13.878962357739672;28.208333333333332
16/06/2021;49.99113371309557;16.018931982921913;1164.272718467046;32.14819127787381;13.791824639103323;27.875
17/06/2021;50.87302773063788;19.88829373156158;972.6732331678601;28.097218501372225;15.54509575550452;29.395833333333332
18/06/2021;48.19488510851903;33.6875;1232.7708333333333;28.00186216538682;13.712434876313566;30.583333333333332
19/06/2021;40.525240086440824;12.416941379188088;272.04104357326275;28.141487178068463;16.021050272746262;26.708333333333332
20/06/2021;37.45300986230448;30.975785316393768;471.29325251465525;29.160994931418728;18.14142908866041;26.229166666666668
21/06/2021;35.63086176600557;14.559069390431636;280.48518736154716;30.73981027807155;19.39261256861832;26.083333333333332
22/06/2021;29.079517778068105;16.751504115965627;359.26652560159636;26.513625628563194;18.59855485663803;29.479166666666668
23/06/2021;27.32317687007954;23.31329360850404;627.8210901278911;32.58953916276432;15.885038400934619;29.8125
24/06/2021;26.83049305992426;37.541666666666664;769.875;32.735401406041596;18.73614793119365;28.895833333333332
25/06/2021;28.469440001476027;42.125;2015.0073674573698;33.222247061726286;14.785777787585209;34.541666666666664
26/06/2021;32.05592257485538;45.604166666666664;1911.2083333333333;31.656282376424723;15.560714267805002;32.979166666666664
27/06/2021;35.207959459621044;44.770833333333336;1674.6625733933295;33.88756112596392;18.19177813991715;31.666666666666668
28/06/2021;42.09222685274519;33.6875;758.625;29.87347978174365;19.73363742013831;31.645833333333332
29/06/2021;44.697447634050256;44.17428938650166;1891.272873163144;26.300314649825648;17.390514316065094;25.798299185012223
30/06/2021;39.666666666666664;60.516824547009115;3094.2610495032095;26.64507118698545;19.04321937605021;16.98290547986963
01/07/2021;32.624999989996276;73.36750827388413;3027.1666666666665;24.678025632476714;23.750009913122398;9.583333333333334
02/07/2021;24.291703224767577;16.124997204243314;1535.75;18.94248480654539;24.794531423922177;7.934283544568596
03/07/2021;76.625;48.625;2531.3333333333335;29.56400579276772;23.970833405490556;7.956249286614846
04/07/2021;67.34375024192957;43.05347327259915;2427.602776063274;37.96050616940618;27.479937593101294;8.987499756631882
05/07/2021;42.9965279769447;25.3535394775087;1442.078295568226;11.839575187251208;11.879669963874756;7.266665464341783
06/07/2021;29.6875;23.019786162960013;1291.1041666666667;32.04582773772373;3.9651487669129057;9.181246368655875
07/07/2021;63.666666666666664;45.541666666666664;1979.0208333333333;45.47916659008832;16.200905782041204;10.5625
08/07/2021;70.22222183195105;52.84632930041781;2153.7083333333335;35.81199084609225;12.640564238172837;9.145833333333334
09/07/2021;62.520833333333336;45.270833333333336;1976.8333333333333;27.698510968005888;13.46148641918686;8.979166666666666
10/07/2021;44.34374993838136;28.175594358847643;2351.3125;27.636099719761276;11.31860387991101;7.93364894418248
11/07/2021;23.88888885597413;14.945832712003366;2269.7708333333335;10.940249268880459;10.011987119052817;6.868650288834993
12/07/2021;20.728394926207798;14.850592029123996;2768.8541666666665;27.06527768440802;10.766770369959126;8.381547113563592
13/07/2021;48.395833333333336;30.673214242842885;2852.7291666666665;18.993697351097065;16.10583821442106;8.092162661938445
14/07/2021;37.520833333333336;27.19126710031936;2563.3125;23.04598166561493;9.515804180393788;8.193253961566528
15/07/2021;37.854166666666664;24.145833333333332;2004.8958333333333;8.845820320040668;5.764270583211252;7.28898802990427
16/07/2021;45.875;31.520833333333332;2318.7083333333335;16.975013666879196;2.96938614038914;8.764682519712279
17/07/2021;48.479166666666664;35.416666666666664;2333.3541666666665;13.868798573963842;8.291969723368673;10.145833333333334
18/07/2021;60.979166666666664;45.1875;2233.5;32.993191234392306;8.10434828592743;12.0625
19/07/2021;63.604166666666664;43.708333333333336;2002.0;11.017842585259439;9.756296917633371;10.3125
20/07/2021;75.1875;38.958333333333336;2348.375;8.418457625134428;9.982533574070919;7.532242058321216
21/07/2021;26.37847206912289;18.49768044475806;2573.5208333333335;3.38219874878272;6.365332900498667;6.666269920261691
22/07/2021;36.875;25.92591967534224;2045.3333333333333;14.995570336140966;6.61691883856367;8.50615092975161
23/07/2021;37.729166666666664;21.583333333333332;2041.1666666666667;2.219773800701975;0.6692342650609412;7.645833333333333
24/07/2021;32.76041665633332;21.669642855479328;2011.7126984284578;5.399194197202687;2.760831933987261;7.6879965669621955
25/07/2021;80.08333333333333;54.729166666666664;2716.375;22.53854799268318;5.7598235628466705;11.626587332439778
26/07/2021;60.645833333333336;45.333333333333336;2344.0625;21.45310689119385;1.9804824288864566;11.979166666666666
27/07/2021;46.3125;34.8125;2236.1875;17.903589174531614;-7.344392537648646;11.104166666666666
28/07/2021;59.083333333333336;43.0625;1809.5;27.82777745453768;-7.869217082623021;12.541666666666666
29/07/2021;28.979166666666668;20.395833333333332;1719.5416666666667;10.503432809752502;-8.52441961690646;9.604166666666666
30/07/2021;36.25;27.083333333333332;1704.2877975824697;22.10168159219909;-6.65632127750206;11.0
31/07/2021;44.520833333333336;28.152282478919158;1660.75;15.4576394421735;-4.845280135405023;10.1875
01/08/2021;50.3125;30.99027779383501;2012.0;19.980049259480563;0.6836196499645867;10.416666666666666
02/08/2021;34.458333333333336;21.416666666666668;2624.9791666666665;21.059497867236452;1.5744312258971762;10.027579550929401
03/08/2021;37.270833333333336;21.924891950146577;2197.9375;9.973010635240959;2.749042564822982;9.854166666666666
04/08/2021;27.625;18.064196595518855;1885.0;16.332712404798123;3.994267563382626;9.91884923998853
05/08/2021;34.604166666666664;25.076402242500972;2202.4583333333335;4.439914108409661;7.945588673515076;8.77837302389999
06/08/2021;40.354166666666664;29.5625;2587.3333333333335;18.792502299818242;6.960694920472828;10.104166666666666
07/08/2021;31.770833333333332;19.520833333333332;2587.5416666666665;8.750254030660523;11.574648132029047;7.494047864882627
08/08/2021;27.208333333333332;19.375;2392.125;11.440379223033247;12.197652171829645;7.803174705379789
09/08/2021;26.770833333333332;19.125;2077.3958333333335;7.968246964780299;12.312441573213974;6.8964288756714796
10/08/2021;39.458333333333336;24.875;1789.25;7.819410289192343;10.159732113612124;8.129563586720884
11/08/2021;71.33333333333333;50.729166666666664;2154.6458333333335;17.27086335247604;8.98763378725221;10.0625
12/08/2021;37.208333333333336;28.375;1917.9791666666667;22.80774900616056;8.745373043671771;9.333333333333334
13/08/2021;38.708333333333336;26.395833333333332;1610.1666666666667;17.02932599550764;13.711540285838362;9.166666666666666
14/08/2021;40.333333333333336;27.395337381009256;1947.4375;17.150649587826006;16.304116422142638;8.412301656056238
15/08/2021;33.479166666666664;22.833333333333332;2043.2916666666667;13.680200461690829;12.937870963292426;8.178075401784639
16/08/2021;37.0625;26.14226232177555;2333.4375;15.762912176204628;10.01208683661711;8.218452432187858
17/08/2021;53.875;34.333333333333336;2346.6875;16.428569944099166;19.460288429496362;9.009821432665214
18/08/2021;40.041666666666664;26.1875;1848.6875;8.55455882481021;11.614120226702289;8.569642982906023
19/08/2021;49.020833333333336;31.43742561404599;2192.2708333333335;3.547466854325174;13.6730316850732;8.270833333333334
20/08/2021;64.16666666666667;40.079761910845654;1889.9166666666667;16.173193581182158;11.910482772538273;10.313492593349475
21/08/2021;74.14583333333333;44.208333333333336;2057.7083333333335;13.958497985844565;9.521954905565883;8.690079370677452
22/08/2021;42.625;28.75922619746953;2089.9583333333335;8.154230725580485;9.055967603983664;8.945436939758268
23/08/2021;59.8125;37.0;2523.125;16.7140434143539;13.339068901260994;9.407936512926812
24/08/2021;48.15208332946878;32.913293653747175;2046.378075728094;20.34537637902684;11.453751272559764;8.287599548288645
25/08/2021;17.583333333333332;12.615129074851373;2019.4166666666667;92.73280638733523;12.267082830707245;9.416666666666666
26/08/2021;41.354166666666664;28.376041682270387;2175.2916666666665;21.12525359751527;6.441814685284968;9.916666666666666
27/08/2021;38.291666666666664;23.625;2035.8541666666667;17.72609362400191;8.285721847287881;9.729166666666666
28/08/2021;34.0;25.5;1973.625;22.973238828690537;22.885339795066102;10.895833333333334
29/08/2021;70.04166666666667;40.770833333333336;2769.3541666666665;16.23748960710783;16.041556340707043;9.104166666666666
30/08/2021;80.4375;51.958333333333336;3445.5208333333335;17.575004390362604;20.8999404268647;9.666666666666666
31/08/2021;49.81302301727825;42.333333333333336;3316.3958333333335;45.67085432692422;11.408192420621512;11.854166666666666
01/09/2021;17.312973305104126;47.8125;3179.1458333333335;24.09167157742848;9.241723692371608;10.390625010116915
02/09/2021;37.5;27.5625;3269.6041666666665;23.50004320415789;13.52964386875742;10.541666666666666
03/09/2021;47.6875;34.520833333333336;2593.7708333333335;15.931512565904896;10.70339296639019;10.8125
04/09/2021;32.8125;23.75;2710.6666666666665;28.00200030633181;12.498862128169245;12.083333333333334
05/09/2021;35.645833333333336;24.895833333333332;2655.25;29.275854372640225;6.672966996811893;11.75
06/09/2021;54.1875;33.5734378075926;4366.770833333333;31.137514043268535;19.596547239196784;10.65833335494645
07/09/2021;28.0;18.166666666666668;2873.1666666666665;23.706294494422504;10.641014383753472;9.720833352388803
08/09/2021;22.0;15.0;3073.7083333333335;8.135724018561108;1.2698049804088745;9.291666666666666
09/09/2021;22.0;15.0;2663.3333333333335;12.219651654800108;-1.3110586809966838;9.604166666666666
10/09/2021;21.179618349620316;16.720250630994347;2490.0199400039123;19.32123170027394;8.014394207507936;9.910515873304153
11/09/2021;22.139788464347323;12.336064419406517;2495.6666666666665;8.708230149115368;7.604911481152921;8.791666666666666
12/09/2021;16.165618524139216;11.863500834567096;2763.3333333333335;16.25691122243042;7.277030285259772;9.145833333333334
13/09/2021;14.156154700570353;14.027024806541448;3054.7083333333335;16.80202451926475;7.116092083433762;8.5625
14/09/2021;17.43117822294914;15.917025655617573;2992.1458333333335;0.30891522308106106;18.066454985924885;7.50079361129648
15/09/2021;20.662268820048393;16.327053858159466;3130.1041666666665;19.77378644122714;22.818763347150483;9.291666666666666
16/09/2021;13.578210651803369;10.931710788485892;3620.442547576386;19.718420531324515;14.504498981141838;8.496230145352191
17/09/2021;20.093841494053677;17.64115944241273;3263.0826391776536;21.27747146095121;27.577381997072333;7.2952380824848175
18/09/2021;34.5625;22.1875;2747.2916666666665;68.0;61.135912840525776;9.3125
19/09/2021;47.916666666666664;22.81984125880706;2432.7708333333335;70.52083333333333;64.45833333333333;9.0625
20/09/2021;24.354166666666668;13.0;2399.4791666666665;70.14583333333333;64.83333333333333;9.3125
21/09/2021;36.6875;13.0;2472.7916666666665;85.89583333333333;56.14186507520693;10.75
